gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2630396794	805bbcde-f762-11e1-a439-00145eb45e9a	69d99f959018450c7b4994c25925506b	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Tzendales, (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.229167	-91.063889	100.0		150.0	150.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	PRESERVED_SPECIMEN	IBUNAM	CNMA	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:03.265Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2630394217	805bbcde-f762-11e1-a439-00145eb45e9a	09bfde37e4924bb4b1449efa44e71c85	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Lacanjá, afluente, 3 Km al N de Bonampak, zona arqueológica	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.729444	-91.063889	90.0		250.0	250.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:01.037Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630379234	805bbcde-f762-11e1-a439-00145eb45e9a	f49ceb2268244e45d108c05f42cee11f	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Mapastepec	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	15.424444	-92.892222	100.0		22.5	22.5	0.0	0.0	1949-10-30	30	10	1949	6163971	2433738	PRESERVED_SPECIMEN	UMMZ	UMMZ	96525		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	W	NotAType		2025-01-31T22:34:02.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630378359	805bbcde-f762-11e1-a439-00145eb45e9a	a01bd84f2cac8707d5e1de5303e9bde5	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Jiquipilas	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.666667	-93.65	100.0		270.0	270.0	0.0	0.0	1981-01-01	1	1	1981	6163971	2433738	PRESERVED_SPECIMEN	KU	KUM	66220		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:04.208Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630377371	805bbcde-f762-11e1-a439-00145eb45e9a	2e5465ae7b2847fad4ed5e9b674ec4dc	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Chicomuselo	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	15.743333	-92.285	100.0		325.0	325.0	0.0	0.0					6163971	2433738	PRESERVED_SPECIMEN	KU	KUM	66223		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Dickerman, R. W.	NotAType		2025-01-31T22:34:04.480Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630358597	805bbcde-f762-11e1-a439-00145eb45e9a	7a7555bce5fcbe43e4d34c023281c6af	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	RIO CHAMPOTON	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.566667	-89.45	80.0		0.0	0.0	0.0	0.0	1978-01-01	1	1	1978	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:58.910Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630357840	805bbcde-f762-11e1-a439-00145eb45e9a	9639d1a0e2a399ce7db4aa43cb528aec	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Grijalva, 3 Km al SW de Chiapa de Corzo	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.671111	-93.011389	100.0		275.0	275.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:33:59.320Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630356587	805bbcde-f762-11e1-a439-00145eb45e9a	505ec489965e1d604126ae6064dd3afa	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Comitán	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.251111	-92.134167	100.0		800.0	800.0	0.0	0.0	1958-01-01	1	1	1958	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:04.282Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630356511	805bbcde-f762-11e1-a439-00145eb45e9a	4231739afc292334a2d3534e1e5c8a52	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Chiapa de Corzo, 3 Km al NW, Embarcadero de Cahuaré	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.735556	-93.02	100.0		300.0	300.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:01.384Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630355403	805bbcde-f762-11e1-a439-00145eb45e9a	2a324d9ddf7a0bb572a3d80403c4eb74	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Palizada (delta del río Usumacinta)	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.094879	-92.07761	10050.0		0.0	0.0	0.0	0.0	1978-01-01	1	1	1978	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:02.952Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630354118	805bbcde-f762-11e1-a439-00145eb45e9a	e2627cc92c9efd3e793f858ffe1928fa	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Lacantún, confluencia con el Arroyo Miranda; Ejido Boca del Río Chajul, Reserva de la Biósfera Montes Azules (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.106667	-90.950833	100.0		0.0	0.0	0.0	0.0	1981-04-20	20	4	1981	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Aranda, M.	NotAType		2025-01-31T22:34:00.270Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630353784	805bbcde-f762-11e1-a439-00145eb45e9a	9215dbf4605d7b7659718875a5993dcb	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Bonampak, zona arqueológica (Selva Lacandona)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.719444	-91.064444	90.0		175.0	175.0	0.0	0.0	1992-01-01	1	1	1992	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:03.682Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630353548	805bbcde-f762-11e1-a439-00145eb45e9a	5679c4c21176b08abc660448df850362	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Candelaria	Campeche	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	18.312963	-91.342386	22540.0		0.0	0.0	0.0	0.0	1978-01-01	1	1	1978	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:02.203Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630353436	805bbcde-f762-11e1-a439-00145eb45e9a	40d2e3a9a2cbbe1bf3e2ce4f63f6b24e	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Río Cintalapa	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	15.329167	-92.654167	100.0		300.0	300.0	0.0	0.0	1989-01-01	1	1	1989	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	NO DISPONIBLE		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:03.760Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630348966	805bbcde-f762-11e1-a439-00145eb45e9a	725fcf1cc368d0c3e87f16ed73899625	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Cañon del Río La Venta, 100 m del Rio Negro y La Venta (Reserva El Ocote)	Chiapas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	16.981667	-93.7675	90.0		110.0	110.0	0.0	0.0	1992-06-02	2	6	1992	6163971	2433738	MATERIAL_CITATION	NO DISPONIBLE	NO DISPONIBLE	5		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Alba, L. Ma. P.	NotAType		2025-01-31T22:34:02.963Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
2630321363	805bbcde-f762-11e1-a439-00145eb45e9a	934b5350d8e0b1f2c8155af8718f9820	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Región de Macuspana	Tabasco	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	17.86826	-92.42297	37320.0		0.0	0.0	0.0	0.0	1981-01-01	1	1	1981	6163971	2433738	PRESERVED_SPECIMEN	KU	KUM	66221		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE	NotAType		2025-01-31T22:34:03.947Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2630073597	3679494f-e9d3-4334-9cf7-02726df790ea	682334e9ce9659c3a05d75e5a542e6cb	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis subsp. annectens	(Major, 1897)	MX	Urique	Chihuahua	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	27.208333	-107.925	60.0		259.0	259.0	0.0	0.0	1960-05-24	24	5	1960	6163971	2433738	PRESERVED_SPECIMEN	KU	KUM	MNHUK85406		SA		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	JKJjr	NotAType		2025-01-31T19:25:27.545Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_SCIENTIFIC_NAME_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2244337384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/7048704	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens		MX		Jalisco	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.680972	-103.842945	994.0						2006-11-20	20	11	2006	6163971	2433738	HUMAN_OBSERVATION	iNaturalist	Observations	7048704		lontrologo	2017-07-14T16:04:18	CC_BY_NC_4_0	lontrologo	lontrologo			2025-03-07T11:46:40.814Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2235561043	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://conabio.inaturalist.org/observations/7048718	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens		MX		Jalisco	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.684053	-103.84243	1990.0						2006-11-20	20	11	2006	6163971	2433738	HUMAN_OBSERVATION	iNaturalist	Observations	7048718		lontrologo	2017-07-14T16:04:54	CC_BY_NC_4_0	lontrologo	lontrologo			2025-03-07T11:46:40.389Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
219038623	96b422d2-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens	(Major, 1897)	MX	Río San Nicolás, 2 km SSW Quemaro	Jalisco	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	19.62	-105.18			10.0				1986-04-18	18	4	1986	6163971	2433738	OCCURRENCE	IBUNAM	EBCC	130				CC_BY_NC_4_0		Ceballos-G., G.			2025-02-16T13:29:41.679Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
219038541	96b2e606-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens	(Major, 1897)	MX	Laguna Escondida	Veracruz	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	18.58	-95.07							1982-01-20	20	1	1982	6163971	2433738	OCCURRENCE	IBUNAM	Mamiferos Tuxtlas	52				CC_BY_NC_4_0		Coates-L., R.			2025-03-13T16:17:28.100Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
219038540	96b2e606-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens	(Major, 1897)	MX	Laguna Escondida	Veracruz	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	18.58	-95.07							1982-01-20	20	1	1982	6163971	2433738	OCCURRENCE	IBUNAM	Mamiferos Tuxtlas	51				CC_BY_NC_4_0		Coates-L., R.			2025-03-13T16:17:28.096Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
219038469	96b2e606-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens	(Major, 1897)	MX	Laguna Escondida	Veracruz	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	18.58	-95.07							1986-05-28	28	5	1986	6163971	2433738	OCCURRENCE	IBUNAM	Mamiferos Tuxtlas	393				CC_BY_NC_4_0		Coates-L., R.			2025-03-13T16:17:27.439Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
219038338	96b2e606-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens	(Major, 1897)	MX	Lerdo de Tejada	Veracruz	PRESENT		b459e790-0d3c-11d9-8431-b8a03c50a862	18.62	-95.51							1983-04-20	20	4	1983	6163971	2433738	OCCURRENCE	IBUNAM	Mamiferos Tuxtlas	269				CC_BY_NC_4_0		Coates-L., R.			2025-03-13T16:17:28.345Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID
1987352513	6d2cfc0a-9903-40b8-802b-403398218e4a	f1684c62-19c6-41bc-bbcb-f2a8a09e0dbf	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	Lontra longicaudis	annectens	SUBSPECIES	Lontra longicaudis annectens (Major, 1897)	Lontra longicaudis annectens		MX	MAPASTEPEC	Chiapas	PRESENT		6ea87510-0561-11d8-b851-b8a03c50a862	15.4424953	-92.891611	1.75						1949-10-30	30	10	1949	6163971	2433738	PRESERVED_SPECIMEN	UMMZ	mammals	96525	5277			CC_BY_NC_4_0		WAGNER, H.		native	2025-03-01T05: